shipment_id,supplier_id,product_id,store_id,shipment_date,quantity
5076,205,4900,99,2025-06-21,349
5077,226,4210,44,2024-12-06,446
5078,461,2752,58,2024-03-17,321
5079,332,119,63,2024-12-24,633
5080,314,35,44,2024-08-07,635
5081,375,3716,63,2024-12-08,785
5082,436,2586,56,2025-01-15,169
5083,79,3608,18,2025-08-21,873
5084,408,4447,10,2024-11-11,740
5085,350,2029,82,2024-12-11,838
5086,224,1759,36,2025-08-30,72
5087,402,635,76,2024-05-05,906
5088,340,682,29,2025-08-30,576
5089,81,2495,18,2025-07-25,248
5090,287,325,52,2025-04-30,203
5091,154,1970,65,2024-08-06,517
5092,461,3904,18,2024-07-27,596
5093,54,607,43,2024-03-21,71
5094,446,2702,64,2024-08-31,765
5095,438,288,17,2024-04-26,955
5096,188,1994,96,2024-12-28,600
5097,269,4058,12,2024-10-11,612
5098,17,2006,42,2024-09-09,733
5099,293,3100,28,2025-01-24,598
5100,9,1769,10,2025-09-02,877
5101,246,462,46,2024-11-29,538
5102,475,2843,51,2025-02-03,625
5103,470,3305,18,2025-02-13,230
5104,215,4410,67,2024-10-03,949
5105,93,3426,60,2025-03-13,277
5106,367,1707,92,2025-09-24,695
5107,224,2443,51,2024-05-13,201
5108,60,4212,100,2024-09-10,424
5109,366,4915,17,2025-11-04,964
5110,442,2996,40,2024-07-02,266
5111,130,1125,34,2025-03-13,655
5112,34,1104,76,2024-07-19,474
5113,467,246,60,2025-05-06,518
5114,418,90,100,2024-04-24,629
5115,197,240,75,2024-11-07,381
5116,7,842,15,2025-12-13,54
5117,294,2381,72,2025-09-29,739
5118,23,2687,82,2024-02-26,560
5119,341,3571,41,2024-01-22,512
5120,4,482,24,2025-11-01,650
5121,178,3561,63,2025-01-31,988
5122,352,1585,46,2024-11-17,583
5123,316,2586,37,2025-04-22,281
5124,326,3561,3,2025-06-05,872
5125,244,2881,72,2024-02-18,884
5126,114,3801,10,2025-11-13,238
5127,184,3633,16,2024-05-20,381
5128,200,3112,69,2024-02-20,306
5129,371,4968,57,2025-07-10,785
5130,162,3049,15,2025-04-28,599
5131,31,3732,88,2024-10-22,610
5132,211,3469,5,2025-10-25,736
5133,419,4837,24,2024-08-05,550
5134,170,2228,30,2025-12-27,735
5135,271,4051,23,2024-03-01,750
5136,178,1755,15,2024-08-27,837
5137,336,2423,3,2024-06-27,719
5138,225,1798,50,2024-09-17,742
5139,405,3726,72,2025-11-16,544
5140,245,1320,10,2024-01-12,51
5141,419,3097,82,2025-10-26,884
5142,8,3808,69,2025-01-02,880
5143,476,1571,69,2025-11-20,923
5144,289,10,32,2024-01-16,420
5145,488,2465,52,2025-02-08,963
5146,428,4564,27,2024-01-06,119
5147,361,3737,85,2024-11-03,947
5148,296,2073,34,2024-07-16,607
5149,282,530,73,2024-01-01,384
5150,267,273,98,2025-04-13,84
5151,69,1685,83,2025-06-01,159
5152,473,2711,87,2025-10-22,200
5153,125,4976,23,2025-05-27,681
5154,138,4531,92,2025-12-21,986
5155,169,3721,9,2025-11-03,780
5156,109,38,74,2024-03-22,639
5157,292,4129,96,2024-05-24,215
5158,248,4280,25,2024-09-13,340
5159,489,1075,96,2025-01-29,390
5160,275,2364,21,2024-08-22,288
5161,148,109,70,2024-03-02,929
5162,194,1209,38,2025-03-02,233
5163,151,1450,87,2025-07-19,464
5164,389,2488,47,2024-09-30,528
5165,173,4696,26,2025-10-22,787
5166,211,2270,77,2025-03-18,322
5167,106,452,14,2025-11-09,306
5168,279,1997,86,2025-08-07,301
5169,323,2936,93,2024-03-15,625
5170,464,3471,81,2025-05-25,460
5171,89,3892,13,2024-01-18,144
5172,393,668,32,2024-12-06,222
5173,251,2529,50,2024-01-23,124
5174,499,4813,85,2024-06-25,755
5175,382,1020,22,2025-04-03,995
5176,59,1088,35,2024-08-16,943
5177,96,4607,11,2025-05-19,797
5178,476,2534,69,2024-07-02,559
5179,147,4623,78,2024-06-10,801
5180,148,2919,4,2024-10-12,296
5181,40,1356,75,2024-05-08,244
5182,159,4047,11,2024-09-01,166
5183,310,1197,9,2025-05-12,281
5184,16,4114,18,2025-07-26,527
5185,311,1284,5,2025-07-31,658
5186,199,2049,23,2025-04-06,853
5187,60,2237,10,2025-08-07,899
5188,337,3504,1,2024-05-03,203
5189,456,2655,6,2025-06-22,58
5190,134,2931,29,2024-12-08,434
5191,211,227,100,2025-02-17,429
5192,37,3103,74,2024-01-27,139
5193,118,2014,86,2025-09-03,191
5194,372,1503,58,2025-03-12,996
5195,180,1572,79,2025-12-13,442
5196,138,4040,60,2024-04-20,612
5197,123,2003,44,2025-11-11,556
5198,440,3577,42,2024-04-19,362
5199,357,3905,17,2024-03-13,619
5200,13,502,6,2025-07-14,735
5201,337,3435,47,2025-01-13,767
5202,87,138,96,2025-11-12,414
5203,372,1427,94,2024-04-18,287
5204,243,1646,25,2024-08-03,910
5205,131,3208,60,2024-11-28,928
5206,445,1575,88,2025-03-30,418
5207,410,2072,46,2025-02-12,193
5208,495,3023,19,2024-02-05,865
5209,323,3359,62,2024-03-27,693
5210,362,3056,12,2024-04-05,55
5211,282,4463,97,2024-03-21,841
5212,56,3381,99,2025-02-22,269
5213,460,3199,76,2024-06-03,477
5214,167,999,87,2024-01-01,656
5215,341,4106,65,2024-02-11,148
5216,56,4910,99,2024-11-19,602
5217,380,1604,22,2025-09-20,651
5218,146,1584,91,2024-07-07,434
5219,314,326,9,2025-07-26,957
5220,163,4194,48,2025-10-03,923
5221,25,935,80,2025-06-23,142
5222,366,2564,23,2025-08-10,158
5223,381,582,21,2025-02-02,156
5224,18,1700,93,2025-11-28,766
5225,392,727,12,2025-05-16,214
5226,497,680,48,2025-04-06,99
5227,114,2113,64,2024-10-18,986
5228,181,2095,3,2025-06-27,353
5229,25,3456,95,2025-09-15,296
5230,37,171,9,2025-07-23,549
5231,258,1521,64,2024-02-05,587
5232,239,4624,64,2025-03-06,195
5233,105,4258,30,2024-10-30,536
5234,226,51,48,2024-03-13,721
5235,14,3374,9,2024-02-16,147
5236,260,3480,85,2025-10-21,342
5237,351,4918,77,2025-09-23,184
5238,396,4773,33,2024-04-16,867
5239,422,4061,36,2025-09-04,490
5240,486,2823,47,2025-03-06,117
5241,375,3653,23,2025-03-15,749
5242,218,2852,75,2025-12-09,577
5243,323,1800,100,2025-01-04,65
5244,332,1550,89,2025-12-20,89
5245,498,4399,94,2025-12-08,217
5246,28,3219,62,2024-06-09,431
5247,26,4188,46,2024-11-12,154
5248,290,2329,97,2024-05-16,316
5249,3,1214,74,2025-06-13,149
5250,379,58,74,2024-11-16,926
5251,214,4855,25,2024-03-20,662
5252,281,2863,65,2025-10-24,759
5253,60,3543,62,2024-04-22,463
5254,102,877,55,2024-01-17,743
5255,482,1684,34,2024-11-29,232
5256,324,3658,21,2024-05-07,826
5257,343,1251,66,2024-08-04,435
5258,369,4689,75,2025-07-26,444
5259,348,391,13,2025-05-02,116
5260,39,129,55,2025-03-29,681
5261,365,2340,4,2025-02-19,813
5262,231,556,34,2024-03-15,415
5263,261,2001,43,2025-06-25,252
5264,137,2160,83,2024-09-13,702
5265,162,4328,61,2025-01-30,946
5266,349,1751,36,2025-12-13,252
5267,346,3026,52,2025-04-22,355
5268,422,162,74,2024-07-13,540
5269,469,2948,43,2024-10-03,492
5270,383,2497,14,2024-04-04,372
5271,498,4102,19,2024-02-02,624
5272,377,2712,66,2025-05-14,906
5273,73,4605,98,2025-11-16,967
5274,314,850,74,2024-01-02,744
5275,457,2158,50,2025-02-18,885
5276,290,168,49,2024-02-29,825
5277,395,3752,97,2024-07-08,629
5278,74,3148,23,2024-07-11,111
5279,280,1811,69,2025-09-02,774
5280,160,4261,68,2024-05-18,606
5281,52,519,9,2025-01-08,175
5282,193,4253,54,2024-08-17,638
5283,364,1653,85,2025-12-25,397
5284,458,4792,15,2024-10-05,304
5285,233,755,80,2025-12-19,613
5286,197,3508,17,2025-05-31,985
5287,261,957,97,2024-05-12,175
5288,312,4994,42,2024-10-29,446
5289,71,4962,42,2025-10-30,431
5290,204,3087,42,2025-03-23,65
5291,2,2531,29,2025-08-02,384
5292,490,964,67,2024-08-04,220
5293,166,1435,37,2025-06-25,993
5294,478,3821,19,2025-02-04,91
5295,15,3766,80,2025-05-28,118
5296,185,3406,77,2024-05-05,53
5297,203,1602,27,2024-07-05,300
5298,394,1799,65,2024-06-24,982
5299,23,4362,24,2024-09-23,58
5300,238,4284,60,2025-06-02,909
5301,102,3415,5,2024-11-15,296
5302,228,545,83,2025-06-23,927
5303,113,1347,69,2025-08-26,260
5304,397,1826,93,2024-08-14,208
5305,118,4937,68,2025-12-03,433
5306,436,2400,25,2025-10-31,142
5307,57,2055,50,2025-05-26,188
5308,425,3658,100,2024-09-29,82
5309,84,2909,47,2024-03-07,339
5310,314,4255,29,2024-04-03,857
5311,294,3326,95,2025-03-17,192
5312,442,3308,8,2025-08-29,422
5313,204,305,34,2024-01-26,896
5314,247,1806,14,2025-06-17,478
5315,209,4938,78,2025-09-26,965
5316,408,4806,29,2024-12-08,266
5317,355,4220,81,2024-09-18,576
5318,341,3704,63,2024-11-03,584
5319,7,1951,90,2025-12-02,976
5320,147,4998,75,2025-01-07,315
5321,471,1178,59,2025-02-02,310
5322,168,3126,25,2024-12-10,840
5323,314,3537,36,2025-05-08,285
5324,412,567,84,2025-01-28,294
5325,363,398,65,2024-09-30,568
5326,336,1498,86,2024-10-19,402
5327,332,17,72,2024-08-02,439
5328,459,2805,30,2024-03-03,451
5329,262,3790,36,2025-09-10,348
5330,177,2545,1,2024-02-11,745
5331,120,1119,65,2025-04-30,288
5332,456,1520,62,2024-11-25,720
5333,240,766,85,2025-01-25,881
5334,363,3276,29,2024-02-20,804
5335,203,3422,68,2025-07-22,189
5336,440,59,51,2025-04-02,523
5337,359,1073,92,2025-05-24,844
5338,234,2763,99,2025-08-09,61
5339,249,1146,53,2025-05-18,461
5340,55,1320,86,2025-08-07,183
5341,308,1160,82,2024-09-07,878
5342,4,1510,5,2025-06-22,680
5343,347,1449,70,2024-07-25,684
5344,57,4604,57,2025-11-17,843
5345,477,3445,73,2024-10-08,634
5346,266,439,11,2025-05-11,610
5347,495,2412,66,2024-10-03,374
5348,14,4386,93,2024-01-18,456
5349,401,2285,86,2024-11-13,830
5350,283,1229,69,2024-10-15,346
5351,264,829,27,2024-05-09,328
5352,269,47,45,2025-10-26,930
5353,41,3380,62,2025-01-10,616
5354,50,4213,83,2025-08-08,122
5355,407,4377,65,2024-09-19,807
5356,222,3176,68,2025-06-11,741
5357,373,2488,68,2024-04-03,767
5358,320,3966,30,2024-11-17,795
5359,167,3811,8,2024-08-22,672
5360,376,4571,39,2025-08-03,901
5361,50,3015,97,2024-07-29,389
5362,488,4926,44,2024-08-20,710
5363,454,1640,55,2024-02-11,876
5364,457,3855,24,2025-12-22,466
5365,60,4233,82,2025-08-03,463
5366,244,3042,67,2024-12-20,797
5367,187,3151,54,2024-03-15,201
5368,42,1280,20,2025-09-19,203
5369,201,1862,40,2024-10-05,559
5370,141,3823,35,2024-09-03,434
5371,201,2875,92,2025-01-07,855
5372,158,3669,45,2024-12-31,368
5373,387,4410,74,2025-05-26,144
5374,283,3576,93,2024-12-10,928
5375,291,2966,71,2025-07-03,541
5376,287,3620,38,2025-04-13,62
5377,324,320,18,2025-10-17,409
5378,314,3979,93,2024-07-30,169
5379,373,4600,89,2024-05-23,235
5380,180,3476,80,2024-04-22,209
5381,411,2375,84,2025-01-07,112
5382,397,3373,86,2025-09-28,846
5383,36,3865,1,2024-04-09,140
5384,231,1233,91,2024-05-14,624
5385,477,4550,71,2025-08-09,554
5386,14,4460,52,2024-10-07,345
5387,327,4984,55,2025-02-23,442
5388,186,591,75,2024-06-16,307
5389,350,1687,96,2024-09-30,207
5390,464,1684,10,2024-02-01,775
5391,53,3996,97,2025-09-25,610
5392,413,3628,75,2025-08-18,250
5393,375,3968,63,2024-09-15,748
5394,124,104,57,2025-03-25,837
5395,243,1558,64,2024-06-04,841
5396,443,1746,73,2024-09-08,56
5397,300,3682,66,2025-11-12,274
5398,29,2477,89,2025-04-29,101
5399,124,2085,37,2024-09-20,851
5400,201,501,15,2024-11-13,703
5401,375,3922,16,2024-05-12,848
5402,339,1919,10,2025-07-31,50
5403,481,1224,87,2024-12-17,289
5404,114,4268,68,2024-01-28,788
5405,182,530,83,2024-01-27,352
5406,52,262,66,2024-01-06,952
5407,434,650,23,2025-09-05,586
5408,435,860,22,2024-05-26,71
5409,160,3509,8,2024-05-02,811
5410,446,1210,3,2025-02-25,219
5411,313,4175,31,2024-03-15,465
5412,235,2318,69,2025-10-26,963
5413,48,2814,31,2025-09-10,384
5414,25,4467,32,2024-01-26,596
5415,231,1297,18,2025-02-28,365
5416,466,2145,56,2024-12-12,698
5417,156,2760,69,2025-08-06,663
5418,63,3541,56,2025-03-23,69
5419,256,966,4,2025-04-21,694
5420,486,2829,93,2024-11-01,644
5421,392,3410,46,2025-02-21,259
5422,150,3480,3,2024-09-16,289
5423,22,1197,41,2024-01-15,613
5424,265,4867,14,2025-11-15,754
5425,283,4337,17,2024-11-28,825
5426,229,1180,45,2024-02-19,475
5427,174,404,18,2024-12-08,59
5428,461,1731,71,2025-05-23,514
5429,408,382,1,2024-03-27,767
5430,202,2099,68,2025-10-10,771
5431,421,348,14,2024-06-08,160
5432,363,4472,1,2025-11-06,392
5433,291,2595,16,2025-11-23,575
5434,287,2660,99,2024-04-23,826
5435,129,3959,76,2024-02-10,204
5436,333,1214,3,2024-08-09,60
5437,239,690,69,2024-11-19,751
5438,72,2350,42,2025-09-03,249
5439,297,892,8,2024-04-19,272
5440,317,644,15,2025-03-19,253
5441,426,3676,79,2024-11-04,882
5442,237,3122,22,2025-06-24,619
5443,379,543,94,2024-07-31,671
5444,104,3202,96,2025-12-18,56
5445,390,2280,30,2024-04-01,843
5446,327,3567,38,2025-04-30,657
5447,162,1003,27,2024-12-18,827
5448,82,3777,18,2025-06-04,664
5449,414,4699,81,2024-10-26,68
5450,14,4027,12,2025-08-24,878
5451,358,3704,54,2024-01-27,835
5452,392,2472,50,2024-02-12,142
5453,411,1613,71,2024-11-18,250
5454,444,238,33,2025-08-15,371
5455,209,476,9,2025-05-23,158
5456,394,1229,99,2025-01-20,566
5457,294,1739,38,2024-11-08,86
5458,389,2157,16,2024-12-12,81
5459,167,545,65,2025-05-06,108
5460,429,2824,54,2024-02-10,96
5461,204,4790,81,2025-09-11,882
5462,461,3684,69,2024-04-17,516
5463,218,1173,49,2025-10-24,710
5464,181,2094,18,2024-04-30,292
5465,140,3534,11,2025-08-08,963
5466,282,3682,1,2024-08-14,487
5467,444,1741,32,2024-11-20,211
5468,170,730,40,2024-10-17,326
5469,150,1822,8,2024-11-21,807
5470,274,4252,50,2024-02-03,776
5471,211,2201,67,2024-07-26,889
5472,262,2579,52,2025-12-13,559
5473,12,1499,80,2025-08-26,561
5474,9,3113,19,2024-03-16,479
5475,215,1465,52,2024-08-01,591
5476,104,2197,11,2025-08-18,407
5477,389,75,38,2025-02-28,753
5478,38,4320,68,2024-10-29,923
5479,214,1374,22,2025-12-30,283
5480,30,1378,86,2024-04-27,289
5481,21,2109,82,2025-03-12,992
5482,271,1620,42,2025-11-19,622
5483,283,1541,29,2024-11-26,182
5484,193,3181,91,2024-03-20,346
5485,406,2669,14,2025-12-07,539
5486,476,3496,71,2025-02-27,580
5487,215,597,6,2025-09-18,956
5488,288,4346,44,2024-01-08,378
5489,41,3116,97,2024-05-01,143
5490,374,62,55,2025-09-25,62
5491,59,3791,76,2024-06-21,114
5492,54,4937,74,2025-01-14,121
5493,59,3488,73,2025-07-18,530
5494,32,1391,94,2025-05-22,267
5495,270,1816,69,2024-05-22,831
5496,122,3542,82,2024-09-15,418
5497,159,826,27,2024-10-07,687
5498,175,1123,50,2024-06-13,186
5499,49,3773,94,2025-01-13,100
5500,384,3119,80,2024-05-03,501
5501,173,674,9,2024-01-04,951
5502,470,2037,82,2024-03-11,504
5503,252,1011,84,2024-04-03,630
5504,171,91,72,2024-11-13,596
5505,220,1050,11,2025-09-05,345
5506,301,963,33,2025-12-15,748
5507,74,4004,37,2025-12-25,344
5508,348,1127,85,2025-11-19,472
5509,181,4905,79,2024-02-24,606
5510,261,2270,25,2025-05-10,393
5511,243,286,77,2025-10-06,163
5512,476,1251,71,2024-10-22,628
5513,326,4625,51,2025-09-02,589
5514,66,3658,32,2024-03-15,56
5515,440,3921,33,2024-04-19,997
5516,247,2748,38,2025-11-07,757
5517,85,1588,46,2024-08-01,397
5518,269,2907,23,2025-03-05,629
5519,67,4786,78,2025-09-20,645
5520,481,4227,25,2024-07-02,459
5521,126,3934,92,2024-08-03,735
5522,425,192,2,2025-07-20,418
5523,232,1820,16,2025-05-15,312
5524,308,1011,29,2024-04-26,825
5525,409,1775,92,2025-01-30,885
5526,120,648,76,2024-03-04,783
5527,319,1092,79,2024-11-25,812
5528,244,2407,37,2025-06-10,985
5529,4,3541,6,2025-07-01,136
5530,163,1254,48,2024-07-09,115
5531,52,2593,56,2025-01-12,720
5532,44,3038,11,2024-08-25,182
5533,469,3115,50,2024-08-16,559
5534,341,4696,81,2024-01-05,518
5535,145,3912,66,2024-10-31,117
5536,40,1772,15,2024-10-13,273
5537,52,3719,38,2024-08-09,255
5538,249,3385,41,2024-06-13,346
5539,411,1301,81,2024-12-14,775
5540,426,4904,57,2024-06-08,245
5541,264,552,94,2024-08-26,343
5542,214,3583,75,2024-06-07,127
5543,372,3482,16,2025-06-28,291
5544,212,1546,24,2024-12-24,955
5545,96,3947,49,2024-06-07,572
5546,80,2043,4,2025-05-16,257
5547,409,268,85,2025-08-25,283
5548,6,449,95,2025-02-02,435
5549,439,2499,38,2025-03-26,822
5550,317,562,91,2025-07-01,193
5551,200,533,65,2024-04-09,177
5552,465,599,82,2024-10-29,103
5553,267,970,38,2024-12-30,816
5554,325,249,87,2025-12-19,796
5555,168,3587,32,2024-02-08,694
5556,66,2340,60,2025-10-01,437
5557,203,2624,20,2024-10-26,856
5558,148,2284,69,2024-06-23,693
5559,404,2942,58,2025-03-08,357
5560,492,608,98,2024-08-08,982
5561,141,327,51,2025-07-15,111
5562,246,4720,56,2024-09-19,535
5563,458,1614,20,2025-04-08,947
5564,445,3085,43,2025-08-22,172
5565,260,217,1,2024-01-19,163
5566,37,2688,18,2024-05-02,969
5567,481,2111,70,2025-03-19,297
5568,280,3694,66,2025-05-11,707
5569,411,3550,21,2025-05-09,380
5570,358,4003,54,2024-08-27,256
5571,80,2640,88,2025-08-30,352
5572,47,81,28,2024-03-30,954
5573,219,1201,33,2024-05-21,606
5574,494,847,3,2025-02-19,445
5575,409,2418,65,2024-09-17,746
5576,108,3793,77,2024-04-29,239
5577,179,3234,5,2025-08-28,519
5578,493,4415,80,2024-03-31,687
5579,235,4349,17,2024-09-14,995
5580,211,528,84,2024-08-23,468
5581,97,4871,83,2025-02-25,582
5582,402,728,18,2024-05-15,564
5583,18,1890,41,2025-08-27,139
5584,120,505,91,2025-01-04,510
5585,497,2512,5,2024-09-22,398
5586,491,1698,41,2024-09-14,844
5587,322,4002,95,2025-04-15,319
5588,99,2326,7,2025-04-09,622
5589,209,587,10,2025-04-24,549
5590,184,1546,28,2024-01-09,754
5591,456,3641,92,2024-05-05,67
5592,180,3721,22,2025-04-18,672
5593,327,4256,92,2025-07-20,652
5594,376,3485,84,2025-08-31,977
5595,70,2095,35,2024-02-01,216
5596,29,2526,63,2024-04-01,209
5597,8,854,1,2025-08-10,936
5598,480,1238,75,2025-03-01,971
5599,236,1382,46,2025-03-15,583
5600,8,4766,95,2025-10-22,489
5601,196,2410,89,2025-12-28,515
5602,17,2516,44,2024-06-23,582
5603,420,488,73,2025-06-05,819
5604,458,1338,77,2024-09-01,228
5605,427,3771,4,2025-03-28,678
5606,269,1846,89,2025-08-27,421
5607,212,4254,52,2025-12-01,220
5608,103,3873,65,2024-04-05,167
5609,65,255,22,2024-05-05,946
5610,467,4167,73,2025-06-24,987
5611,394,2737,66,2025-02-06,983
5612,355,2213,39,2024-05-07,146
5613,100,581,96,2024-09-18,558
5614,222,3501,63,2025-03-07,583
5615,425,727,51,2025-09-22,184
5616,163,2977,90,2025-03-14,322
5617,224,4046,51,2025-09-27,803
5618,448,3706,67,2025-11-02,235
5619,300,3772,76,2025-05-09,532
5620,33,1690,29,2025-09-14,864
5621,30,177,66,2024-04-17,273
5622,453,3003,92,2024-11-28,938
5623,105,373,98,2024-07-09,314
5624,78,2433,93,2025-06-01,302
5625,263,311,29,2025-04-18,619
5626,168,1491,81,2024-05-01,927
5627,496,2935,25,2025-01-06,568
5628,331,2256,37,2024-10-01,162
5629,19,290,88,2024-02-10,385
5630,168,4783,60,2024-05-31,220
5631,326,4233,77,2025-12-16,253
5632,153,4161,59,2025-11-02,806
5633,410,3956,52,2025-10-18,653
5634,311,4521,48,2024-10-25,798
5635,225,1377,70,2025-07-03,64
5636,55,384,11,2024-02-28,455
5637,350,1632,13,2025-01-12,462
5638,484,866,81,2025-09-11,903
5639,124,1258,50,2024-11-11,173
5640,29,149,66,2024-11-27,197
5641,499,153,44,2025-01-14,813
5642,275,37,92,2024-11-19,334
5643,193,1735,32,2024-03-16,76
5644,86,215,58,2024-12-03,586
5645,467,1244,38,2025-05-26,86
5646,461,3328,70,2025-11-07,144
5647,407,157,47,2025-05-11,869
5648,298,3452,4,2024-11-19,317
5649,17,372,88,2025-01-22,680
5650,106,4538,90,2025-03-27,948
5651,449,1133,33,2025-01-15,176
5652,34,3000,43,2024-04-09,987
5653,204,3160,43,2024-06-06,590
5654,417,1576,28,2024-01-05,760
5655,302,3893,93,2024-04-16,945
5656,22,776,58,2025-09-30,576
5657,74,3242,97,2025-03-29,922
5658,276,1470,33,2025-07-08,82
5659,290,1390,70,2025-03-09,264
5660,92,1705,49,2024-12-17,292
5661,81,3841,13,2024-03-09,108
5662,144,2239,79,2025-06-27,284
5663,84,2872,93,2025-05-03,992
5664,314,1156,64,2024-10-08,497
5665,313,4930,51,2025-12-18,282
5666,378,1318,61,2024-01-05,137
5667,471,1792,69,2024-03-30,721
5668,234,3034,7,2025-10-27,484
5669,158,2902,84,2025-10-04,569
5670,289,4559,70,2025-06-06,936
5671,181,89,86,2025-01-08,596
5672,5,3658,55,2025-04-26,991
5673,344,2974,22,2024-07-07,775
5674,135,2182,93,2025-11-21,244
5675,400,2272,44,2024-11-01,709
5676,350,3721,25,2024-01-22,445
5677,348,1671,2,2025-06-17,331
5678,24,670,12,2025-05-01,490
5679,498,326,73,2024-12-13,996
5680,357,998,97,2024-06-25,74
5681,153,17,4,2025-02-06,710
5682,356,2400,90,2025-12-05,745
5683,99,3057,42,2024-06-22,171
5684,107,4453,27,2024-12-11,984
5685,373,1651,48,2024-01-15,811
5686,322,4870,19,2024-03-05,746
5687,473,1324,65,2025-03-20,239
5688,379,1359,37,2025-02-11,613
5689,10,2495,54,2025-08-28,898
5690,13,844,80,2025-11-11,482
5691,466,255,97,2024-04-27,500
5692,365,2314,13,2024-02-03,277
5693,364,3538,32,2025-09-12,541
5694,290,2417,39,2024-05-13,226
5695,457,184,94,2024-11-18,485
5696,306,371,23,2025-05-06,56
5697,321,4400,28,2024-04-08,702
5698,169,1463,34,2024-06-12,599
5699,272,597,86,2025-02-23,161
5700,452,2777,88,2025-05-08,596
5701,16,4359,27,2025-06-09,98
5702,168,897,89,2024-02-21,783
5703,452,3683,31,2024-04-20,951
5704,394,324,34,2024-11-21,310
5705,142,2849,2,2025-07-16,996
5706,365,3565,85,2024-12-18,192
5707,447,3368,32,2024-12-18,93
5708,126,4221,8,2025-07-16,207
5709,382,3844,13,2024-06-09,798
5710,38,520,85,2025-03-25,612
5711,353,2894,16,2025-06-12,103
5712,35,1447,97,2025-01-22,355
5713,50,377,61,2025-10-22,369
5714,74,2257,48,2024-05-23,690
5715,321,1544,85,2024-04-25,849
5716,423,2059,58,2025-01-28,842
5717,334,1411,80,2024-01-09,781
5718,444,372,24,2024-05-15,59
5719,114,3088,96,2024-08-24,739
5720,5,3135,86,2024-09-25,720
5721,358,3664,93,2025-06-09,828
5722,114,839,84,2024-07-04,767
5723,173,4968,16,2025-07-10,991
5724,418,1103,90,2024-10-03,800
5725,9,3992,92,2024-11-27,399
5726,274,4329,35,2025-02-09,834
5727,407,4474,24,2024-12-28,951
5728,391,2079,50,2024-10-06,353
5729,421,3427,16,2024-08-07,975
5730,325,1042,12,2024-12-19,536
5731,380,2977,64,2024-08-31,435
5732,407,3389,20,2024-11-14,583
5733,203,980,61,2024-11-05,752
5734,24,2490,6,2025-07-11,630
5735,218,75,43,2024-01-27,186
5736,500,1154,12,2025-09-21,967
5737,447,1544,10,2025-05-02,393
5738,336,1296,79,2025-02-07,127
5739,485,3513,79,2024-07-16,100
5740,153,1082,8,2024-01-02,409
5741,300,4581,89,2024-06-20,469
5742,253,2663,47,2024-11-02,238
5743,409,4285,64,2025-05-02,591
5744,384,2278,94,2025-04-14,612
5745,262,1559,69,2024-09-30,812
5746,233,793,11,2025-11-04,494
5747,471,4252,85,2024-10-03,195
5748,276,4892,72,2024-06-10,177
5749,412,3983,59,2025-04-09,809
5750,46,2548,19,2024-05-09,943
5751,66,4330,47,2025-04-27,650
5752,24,4416,96,2025-01-13,226
5753,403,653,5,2024-05-19,525
5754,464,4150,82,2025-11-10,639
5755,81,2374,29,2024-07-03,293
5756,329,396,24,2024-09-13,86
5757,119,4682,55,2024-08-21,235
5758,18,4811,100,2025-01-20,314
5759,94,4562,88,2025-02-03,206
5760,240,3287,96,2025-06-02,192
5761,249,1670,27,2024-09-07,476
5762,161,2519,17,2024-03-28,669
5763,152,1604,84,2025-01-11,193
5764,278,2145,47,2025-06-08,891
