order_id,customer_id,store_id,employee_id,order_date,payment_method,order_status
23086,310,93,937,2024-08-02,Debit Card,Returned
23087,972,30,925,2024-11-11,UPI,Returned
23088,747,90,382,2025-04-11,Net Banking,Pending
23089,951,26,774,2025-11-05,Debit Card,Completed
23090,431,36,32,2024-11-22,UPI,Cancelled
23091,735,98,790,2024-09-08,Credit Card,Cancelled
23092,391,6,639,2024-04-22,Credit Card,Completed
23093,592,39,586,2025-07-26,Credit Card,Pending
23094,993,29,434,2025-04-25,Credit Card,Cancelled
23095,889,57,247,2025-07-17,UPI,Cancelled
23096,467,67,348,2025-11-17,UPI,Completed
23097,236,28,827,2024-06-06,Net Banking,Pending
23098,123,7,879,2025-10-16,Net Banking,Returned
23099,58,41,992,2024-04-21,Cash,Pending
23100,736,87,245,2025-05-25,Credit Card,Cancelled
23101,383,3,390,2025-02-22,Cash,Completed
23102,849,1,716,2024-12-21,Net Banking,Returned
23103,733,20,385,2025-08-02,Cash,Pending
23104,286,80,261,2024-12-22,Credit Card,Returned
23105,582,41,48,2024-09-13,Debit Card,Returned
23106,226,59,495,2025-10-16,Cash,Pending
23107,662,11,135,2024-07-25,UPI,Pending
23108,111,38,214,2024-12-06,UPI,Completed
23109,916,64,740,2024-01-23,UPI,Cancelled
23110,537,80,736,2025-06-22,Cash,Pending
23111,706,96,24,2025-11-26,UPI,Completed
23112,742,88,864,2025-02-06,Cash,Returned
23113,347,99,210,2025-12-25,Debit Card,Pending
23114,587,73,818,2024-02-10,Credit Card,Pending
23115,782,1,89,2025-01-07,Cash,Pending
23116,330,41,358,2025-08-30,Net Banking,Pending
23117,803,58,36,2025-12-08,Credit Card,Completed
23118,909,9,539,2025-03-24,Debit Card,Completed
23119,603,86,845,2024-02-11,Cash,Completed
23120,2,28,110,2024-02-29,Net Banking,Cancelled
23121,402,20,129,2024-04-10,Net Banking,Cancelled
23122,81,67,174,2025-02-24,Net Banking,Completed
23123,514,65,661,2025-12-30,Net Banking,Cancelled
23124,539,68,49,2024-06-08,Debit Card,Cancelled
23125,913,8,885,2025-10-15,Credit Card,Pending
23126,177,25,509,2024-10-03,Net Banking,Cancelled
23127,124,65,379,2024-01-09,UPI,Pending
23128,914,52,689,2025-03-16,Cash,Completed
23129,532,26,573,2025-06-16,Debit Card,Pending
23130,476,72,106,2024-11-16,Net Banking,Returned
23131,476,88,754,2024-10-30,Cash,Pending
23132,447,47,724,2024-04-01,UPI,Returned
23133,611,20,895,2024-04-02,Net Banking,Cancelled
23134,251,4,143,2024-09-29,UPI,Pending
23135,26,43,4,2025-11-09,Net Banking,Pending
23136,723,81,209,2024-06-05,Debit Card,Completed
23137,387,50,63,2024-02-11,UPI,Returned
23138,414,4,936,2025-04-28,Debit Card,Completed
23139,977,2,896,2025-06-05,Net Banking,Completed
23140,780,62,635,2025-04-18,UPI,Completed
23141,405,55,442,2024-07-31,Cash,Returned
23142,15,15,902,2025-10-20,Cash,Completed
23143,192,14,750,2024-07-20,Cash,Returned
23144,542,63,708,2025-10-02,Debit Card,Cancelled
23145,292,43,651,2024-06-21,Debit Card,Completed
23146,444,65,166,2024-07-26,Cash,Cancelled
23147,985,22,764,2025-11-13,Credit Card,Returned
23148,693,25,691,2025-07-03,Credit Card,Returned
23149,349,39,661,2024-05-08,Net Banking,Completed
23150,266,12,909,2025-12-05,Debit Card,Cancelled
23151,17,20,623,2024-01-19,Cash,Cancelled
23152,425,85,610,2024-09-29,Debit Card,Pending
23153,882,3,481,2025-11-07,UPI,Cancelled
23154,337,58,209,2024-10-03,Net Banking,Cancelled
23155,808,11,157,2025-04-21,Debit Card,Completed
23156,795,90,134,2024-01-29,UPI,Cancelled
23157,262,94,546,2025-09-07,Credit Card,Cancelled
23158,745,98,733,2025-04-04,Debit Card,Completed
23159,960,60,5,2024-03-04,Debit Card,Cancelled
23160,782,10,590,2024-07-01,UPI,Completed
23161,826,77,916,2025-10-24,UPI,Pending
23162,927,49,970,2024-05-09,Debit Card,Cancelled
23163,552,50,229,2024-12-21,UPI,Pending
23164,411,96,763,2025-04-02,Net Banking,Cancelled
23165,587,17,901,2024-05-09,Net Banking,Cancelled
23166,427,12,884,2024-05-18,Debit Card,Pending
23167,168,15,634,2024-04-23,Credit Card,Completed
23168,922,20,407,2024-02-02,UPI,Completed
23169,780,14,962,2025-07-29,UPI,Completed
23170,735,24,645,2025-09-25,Credit Card,Completed
23171,5,10,23,2024-11-16,Debit Card,Pending
23172,705,18,277,2025-03-29,Debit Card,Completed
23173,885,21,901,2024-08-27,Credit Card,Pending
23174,434,6,611,2024-11-13,Net Banking,Returned
23175,286,85,940,2024-09-06,Debit Card,Pending
23176,800,77,67,2024-08-25,UPI,Completed
23177,596,62,273,2025-02-02,UPI,Completed
23178,734,58,421,2025-02-25,UPI,Completed
23179,441,86,835,2025-05-29,UPI,Cancelled
23180,300,6,637,2025-11-10,UPI,Cancelled
23181,376,63,506,2025-07-30,Debit Card,Pending
23182,73,81,47,2025-04-07,Net Banking,Completed
23183,628,64,897,2025-04-26,Credit Card,Completed
23184,21,39,28,2024-02-20,Net Banking,Completed
23185,975,83,419,2024-06-01,UPI,Completed
23186,483,88,12,2024-04-08,Cash,Completed
23187,264,44,395,2025-11-01,Credit Card,Cancelled
23188,77,77,277,2025-05-12,Debit Card,Cancelled
23189,560,27,680,2025-11-30,Net Banking,Returned
23190,742,33,634,2024-06-01,Cash,Completed
23191,825,54,867,2024-09-27,UPI,Completed
23192,76,23,171,2024-05-11,Credit Card,Cancelled
23193,981,58,178,2025-04-07,UPI,Completed
23194,610,28,928,2025-03-16,Debit Card,Returned
23195,895,64,904,2025-01-22,Credit Card,Returned
23196,122,13,503,2024-09-29,UPI,Pending
23197,265,87,727,2024-05-23,Credit Card,Cancelled
23198,755,88,37,2025-06-14,Credit Card,Pending
23199,541,14,972,2024-12-19,Credit Card,Returned
23200,985,26,39,2025-02-28,Cash,Pending
23201,673,13,852,2024-12-18,Cash,Pending
23202,663,25,13,2025-11-08,Cash,Cancelled
23203,856,7,526,2024-11-06,Cash,Returned
23204,441,13,315,2025-08-13,Debit Card,Completed
23205,270,54,72,2025-06-02,Net Banking,Pending
23206,181,14,497,2025-02-12,Credit Card,Completed
23207,839,86,576,2025-09-21,Credit Card,Completed
23208,988,95,770,2025-07-26,Debit Card,Cancelled
23209,8,1,937,2025-03-09,UPI,Completed
23210,997,11,715,2025-09-16,UPI,Returned
23211,989,71,73,2025-01-19,Net Banking,Pending
23212,517,53,232,2024-01-12,Credit Card,Cancelled
23213,389,28,162,2024-12-28,Net Banking,Returned
23214,929,5,808,2025-09-03,Credit Card,Cancelled
23215,265,45,655,2024-11-22,Net Banking,Completed
23216,23,91,747,2024-12-25,UPI,Completed
23217,669,16,394,2025-11-03,Net Banking,Pending
23218,557,20,854,2024-10-06,Net Banking,Cancelled
23219,997,8,320,2024-04-19,Cash,Cancelled
23220,273,73,435,2025-10-23,Debit Card,Completed
23221,768,41,820,2025-02-10,UPI,Pending
23222,92,16,410,2025-04-14,Net Banking,Returned
23223,56,88,483,2024-07-16,Debit Card,Pending
23224,100,30,385,2025-06-06,Net Banking,Pending
23225,838,63,994,2024-07-29,Net Banking,Returned
23226,225,17,733,2025-10-30,UPI,Completed
23227,211,84,195,2024-03-20,Debit Card,Completed
23228,478,58,545,2024-07-27,Debit Card,Returned
23229,635,9,211,2024-10-27,Net Banking,Pending
23230,358,2,412,2025-10-28,Debit Card,Cancelled
23231,796,4,741,2024-06-18,Debit Card,Completed
23232,969,83,711,2025-02-22,UPI,Pending
23233,703,40,788,2025-08-06,Debit Card,Pending
23234,464,88,554,2025-05-20,Debit Card,Cancelled
23235,9,6,736,2024-10-25,UPI,Completed
23236,328,54,555,2025-07-20,Cash,Returned
23237,665,67,120,2024-01-20,UPI,Pending
23238,405,50,84,2025-08-30,Cash,Pending
23239,177,100,740,2025-03-17,Debit Card,Completed
23240,577,11,975,2024-07-16,Credit Card,Cancelled
23241,670,71,525,2024-07-08,Cash,Completed
23242,357,63,461,2024-09-21,Debit Card,Completed
23243,218,86,512,2024-12-15,UPI,Cancelled
23244,982,6,443,2024-06-27,UPI,Cancelled
23245,565,55,363,2024-06-20,Cash,Completed
23246,759,12,599,2024-07-21,Cash,Cancelled
23247,209,99,968,2024-11-11,Net Banking,Completed
23248,668,22,190,2024-03-27,UPI,Returned
23249,495,42,657,2025-05-03,Credit Card,Completed
23250,450,29,469,2024-02-17,UPI,Pending
23251,244,27,479,2025-02-17,UPI,Completed
23252,717,74,104,2024-08-25,UPI,Cancelled
23253,898,27,660,2024-09-05,Cash,Completed
23254,926,52,112,2024-07-18,Net Banking,Completed
23255,752,46,277,2025-06-14,Net Banking,Returned
23256,324,56,179,2025-11-16,Net Banking,Returned
23257,94,62,37,2025-11-20,Cash,Completed
23258,595,33,682,2024-03-16,Net Banking,Pending
23259,13,72,350,2024-03-31,UPI,Completed
23260,682,64,368,2025-04-05,Credit Card,Completed
23261,207,24,227,2024-09-06,UPI,Returned
23262,783,83,274,2024-04-01,Net Banking,Cancelled
23263,124,7,394,2024-11-04,Credit Card,Cancelled
23264,734,63,144,2025-05-01,Credit Card,Completed
23265,335,85,372,2025-12-08,Cash,Pending
23266,408,10,133,2025-09-01,Debit Card,Pending
23267,721,30,383,2025-12-22,Credit Card,Completed
23268,187,95,100,2024-02-29,Cash,Completed
23269,733,27,90,2025-12-08,Debit Card,Pending
23270,456,25,685,2024-07-29,Net Banking,Returned
23271,23,9,479,2024-02-22,UPI,Cancelled
23272,472,97,317,2025-03-08,Debit Card,Completed
23273,395,31,417,2025-09-13,UPI,Completed
23274,468,15,655,2025-09-13,Cash,Cancelled
23275,866,83,11,2024-04-20,Net Banking,Returned
23276,463,28,615,2025-12-23,Credit Card,Completed
23277,945,21,986,2025-08-09,Net Banking,Completed
23278,242,21,984,2025-12-27,Net Banking,Completed
23279,617,21,850,2024-08-07,Net Banking,Returned
23280,863,36,639,2024-06-24,Net Banking,Completed
23281,376,30,740,2024-05-30,Net Banking,Cancelled
23282,940,31,515,2025-03-21,Cash,Completed
23283,940,70,609,2024-12-20,Cash,Completed
23284,202,49,808,2025-02-08,UPI,Pending
23285,807,2,201,2024-03-18,Credit Card,Pending
23286,746,61,885,2025-09-20,Credit Card,Completed
23287,215,46,507,2025-07-23,Debit Card,Cancelled
23288,325,13,322,2024-04-29,Credit Card,Pending
23289,831,15,251,2024-03-03,Debit Card,Completed
23290,621,84,904,2025-08-29,UPI,Completed
23291,899,70,447,2025-02-22,Debit Card,Completed
23292,20,26,514,2025-11-20,Credit Card,Returned
23293,13,94,221,2024-12-13,Debit Card,Completed
23294,691,57,23,2024-04-05,Credit Card,Completed
23295,329,49,140,2024-01-30,Net Banking,Returned
23296,350,71,222,2024-08-04,Net Banking,Returned
23297,173,20,351,2025-02-15,Debit Card,Completed
23298,354,29,683,2024-12-25,Net Banking,Pending
23299,226,71,158,2025-12-20,Debit Card,Returned
23300,731,55,35,2024-08-13,Debit Card,Completed
23301,821,69,329,2024-03-14,Net Banking,Cancelled
23302,930,25,48,2024-05-07,UPI,Returned
23303,817,91,113,2024-11-21,Credit Card,Pending
23304,200,71,759,2025-12-04,Cash,Returned
23305,789,54,17,2024-07-20,UPI,Pending
23306,369,78,306,2025-04-16,Cash,Pending
23307,122,1,940,2024-01-03,Credit Card,Returned
23308,684,79,337,2024-08-13,Net Banking,Returned
23309,893,50,479,2024-05-03,Cash,Completed
23310,905,69,893,2024-11-28,Credit Card,Returned
23311,747,52,415,2024-05-10,Debit Card,Returned
23312,39,11,567,2025-09-14,Net Banking,Completed
23313,575,41,571,2024-02-10,Cash,Returned
23314,745,15,590,2025-01-30,Debit Card,Completed
23315,750,94,251,2025-01-15,Net Banking,Returned
23316,393,55,32,2025-11-21,UPI,Returned
23317,819,43,688,2025-12-19,Cash,Pending
23318,463,4,297,2024-01-12,Credit Card,Cancelled
23319,264,1,824,2024-05-30,Debit Card,Completed
23320,580,24,473,2025-04-01,Debit Card,Completed
23321,711,10,766,2025-01-31,Debit Card,Completed
23322,450,34,70,2025-04-19,Net Banking,Pending
23323,756,78,489,2024-05-21,Credit Card,Completed
23324,46,70,128,2025-12-21,Debit Card,Pending
23325,255,42,467,2025-04-25,Debit Card,Pending
23326,571,81,751,2025-10-30,Cash,Pending
23327,458,10,240,2025-03-31,Net Banking,Pending
23328,599,68,122,2024-08-29,Cash,Returned
23329,990,60,342,2025-01-27,Credit Card,Returned
23330,111,59,910,2024-08-02,Cash,Returned
23331,833,32,486,2025-07-12,UPI,Completed
23332,615,62,257,2024-01-22,Cash,Returned
23333,325,77,782,2024-09-29,Cash,Pending
23334,605,31,837,2024-09-01,Credit Card,Cancelled
23335,94,96,546,2024-03-17,Credit Card,Returned
23336,206,47,452,2025-03-09,UPI,Returned
23337,510,58,252,2024-02-14,UPI,Pending
23338,44,96,563,2024-11-08,UPI,Cancelled
23339,459,67,586,2024-06-03,Debit Card,Cancelled
23340,229,57,849,2025-08-15,UPI,Cancelled
23341,291,58,857,2024-08-12,Credit Card,Returned
23342,565,20,138,2024-04-09,Credit Card,Returned
23343,247,18,53,2025-09-11,Net Banking,Cancelled
23344,415,12,757,2024-11-22,Credit Card,Pending
23345,689,35,355,2024-05-01,Credit Card,Pending
23346,95,3,772,2024-12-28,Debit Card,Pending
23347,315,98,225,2024-05-23,Debit Card,Completed
23348,165,18,450,2025-01-30,Credit Card,Cancelled
23349,456,6,854,2024-07-18,UPI,Cancelled
23350,263,50,247,2024-06-30,Cash,Pending
23351,123,36,756,2024-03-14,Credit Card,Completed
23352,852,33,8,2025-12-21,Cash,Pending
23353,191,63,429,2024-03-05,UPI,Cancelled
23354,421,24,53,2025-10-22,UPI,Cancelled
23355,127,85,35,2025-12-29,Debit Card,Returned
23356,619,80,610,2024-12-26,Debit Card,Returned
23357,590,43,291,2024-11-03,Net Banking,Returned
23358,67,95,196,2024-06-07,Debit Card,Cancelled
23359,324,2,735,2025-07-18,Debit Card,Completed
23360,697,11,743,2024-02-03,Cash,Completed
23361,162,78,333,2024-04-29,UPI,Pending
23362,318,1,283,2024-07-22,Cash,Returned
23363,725,31,882,2024-07-29,UPI,Cancelled
23364,721,42,52,2025-05-19,UPI,Completed
23365,99,96,202,2025-11-13,Credit Card,Returned
23366,769,97,693,2024-10-17,Cash,Pending
23367,857,66,771,2024-06-26,Net Banking,Returned
23368,955,96,716,2025-02-26,Debit Card,Completed
23369,913,92,2,2024-10-05,Debit Card,Cancelled
23370,14,3,937,2025-11-01,Cash,Returned
23371,987,3,803,2024-08-01,Debit Card,Completed
23372,946,54,232,2024-10-23,Cash,Completed
23373,415,42,551,2024-03-31,Cash,Completed
23374,44,37,150,2024-03-08,Credit Card,Pending
23375,52,19,275,2025-02-19,UPI,Completed
23376,893,100,941,2024-08-14,Debit Card,Returned
23377,322,89,258,2024-09-27,Debit Card,Pending
23378,413,50,95,2025-07-21,Credit Card,Returned
23379,247,20,942,2025-02-08,Debit Card,Completed
23380,109,12,370,2025-02-27,Credit Card,Completed
23381,998,72,523,2025-10-08,Credit Card,Pending
23382,760,69,282,2025-04-22,Net Banking,Cancelled
23383,937,30,700,2024-01-20,Debit Card,Completed
23384,587,87,934,2024-06-01,UPI,Pending
23385,356,25,235,2024-08-25,Net Banking,Pending
23386,224,84,411,2024-08-27,Cash,Pending
23387,201,17,512,2024-09-16,Debit Card,Cancelled
23388,565,70,73,2024-11-17,Net Banking,Completed
23389,561,16,969,2024-06-21,UPI,Cancelled
23390,738,34,172,2024-10-10,UPI,Returned
23391,645,42,688,2024-02-20,Credit Card,Cancelled
23392,670,41,957,2024-07-02,Credit Card,Cancelled
23393,71,63,481,2025-12-05,Debit Card,Pending
23394,788,21,453,2024-10-12,Debit Card,Cancelled
23395,440,84,61,2025-03-05,UPI,Pending
23396,355,94,608,2025-09-05,Net Banking,Completed
23397,602,22,403,2025-03-04,Debit Card,Completed
23398,523,28,593,2024-04-10,Debit Card,Cancelled
23399,832,79,127,2024-09-02,Credit Card,Pending
23400,601,20,929,2025-02-25,Net Banking,Cancelled
23401,840,55,285,2025-07-28,UPI,Cancelled
23402,957,91,312,2025-01-24,Debit Card,Completed
23403,705,37,670,2024-01-03,Credit Card,Completed
23404,219,38,298,2024-06-22,Debit Card,Returned
23405,860,28,867,2024-01-24,Debit Card,Pending
23406,611,44,429,2025-10-13,Credit Card,Pending
23407,950,87,673,2025-09-25,Net Banking,Completed
23408,873,2,3,2025-10-02,Net Banking,Pending
23409,660,100,992,2025-12-05,Net Banking,Completed
23410,402,71,23,2025-10-15,Net Banking,Cancelled
23411,914,79,1000,2024-09-23,Cash,Pending
23412,313,84,430,2024-12-14,Debit Card,Pending
23413,391,52,842,2025-12-24,Debit Card,Returned
23414,417,29,194,2024-04-08,UPI,Pending
23415,987,27,86,2025-06-03,Debit Card,Pending
23416,205,99,558,2025-12-09,Debit Card,Cancelled
23417,735,57,576,2024-02-12,UPI,Cancelled
23418,251,20,882,2025-06-16,Credit Card,Completed
23419,803,56,148,2025-06-07,UPI,Pending
23420,653,23,323,2025-11-21,UPI,Cancelled
23421,633,55,479,2024-09-29,Credit Card,Cancelled
23422,718,89,102,2024-08-09,Cash,Cancelled
23423,528,73,300,2024-03-21,Credit Card,Completed
23424,194,13,134,2025-05-07,Net Banking,Pending
23425,872,37,318,2024-04-02,Debit Card,Cancelled
23426,260,97,734,2025-06-10,Debit Card,Pending
23427,862,67,791,2024-11-22,UPI,Cancelled
23428,647,64,4,2025-11-17,UPI,Cancelled
23429,744,88,206,2024-06-17,UPI,Cancelled
23430,951,63,374,2025-09-13,Net Banking,Cancelled
23431,145,21,552,2024-12-05,Debit Card,Pending
23432,763,64,493,2025-10-01,UPI,Pending
23433,432,15,863,2025-12-16,Debit Card,Cancelled
23434,462,100,952,2025-12-19,Cash,Completed
23435,199,21,69,2024-11-19,Credit Card,Pending
23436,66,76,870,2025-02-25,Debit Card,Returned
23437,872,59,768,2025-10-08,Credit Card,Pending
23438,976,5,610,2024-06-18,Net Banking,Pending
23439,638,2,521,2024-03-05,Net Banking,Returned
23440,227,83,108,2025-05-02,Net Banking,Returned
23441,332,57,542,2024-01-08,Net Banking,Cancelled
23442,221,100,566,2025-01-10,Cash,Cancelled
23443,172,85,597,2024-12-25,Net Banking,Completed
23444,495,84,361,2025-02-22,Cash,Completed
23445,676,19,411,2024-09-13,Credit Card,Cancelled
23446,310,96,64,2025-05-27,Net Banking,Cancelled
23447,949,60,425,2024-04-05,Cash,Pending
23448,929,4,347,2024-05-08,Net Banking,Pending
23449,845,10,916,2024-01-26,Net Banking,Completed
23450,248,32,867,2024-09-09,Debit Card,Cancelled
23451,739,42,305,2025-04-03,Credit Card,Pending
23452,151,53,856,2025-06-06,Net Banking,Completed
23453,913,21,117,2024-06-29,Credit Card,Returned
23454,63,37,4,2025-04-15,Net Banking,Cancelled
23455,36,23,110,2024-02-26,Cash,Completed
23456,92,10,700,2025-03-11,Net Banking,Returned
23457,508,26,410,2025-08-07,Debit Card,Completed
23458,425,75,660,2024-01-27,Net Banking,Pending
23459,98,96,775,2024-07-02,UPI,Completed
23460,587,82,837,2025-02-16,Debit Card,Returned
23461,809,58,440,2025-06-08,Debit Card,Returned
23462,805,64,55,2025-12-27,Cash,Returned
23463,736,55,855,2024-09-11,UPI,Completed
23464,647,99,753,2024-05-24,Cash,Completed
23465,529,70,628,2025-03-11,UPI,Pending
23466,343,12,562,2024-04-10,Cash,Completed
23467,52,65,952,2025-07-07,Net Banking,Cancelled
23468,149,52,608,2025-06-15,Credit Card,Returned
23469,639,24,694,2025-03-23,Cash,Completed
23470,940,90,410,2024-08-27,Credit Card,Cancelled
23471,962,62,148,2025-09-14,Credit Card,Completed
23472,84,15,966,2025-01-30,UPI,Returned
23473,558,79,212,2024-04-13,UPI,Pending
23474,257,77,816,2025-10-02,Credit Card,Cancelled
23475,816,41,121,2025-10-13,Cash,Pending
23476,27,73,461,2024-11-30,Cash,Pending
23477,437,38,629,2024-05-29,UPI,Cancelled
23478,624,56,494,2025-09-23,Cash,Completed
23479,127,71,362,2025-04-11,Cash,Returned
23480,594,83,714,2025-02-01,Credit Card,Returned
23481,827,62,289,2024-08-16,Debit Card,Pending
23482,460,29,870,2025-08-30,UPI,Completed
23483,293,22,84,2024-01-18,UPI,Pending
23484,298,65,403,2024-07-01,Cash,Cancelled
23485,392,41,518,2025-06-06,UPI,Returned
23486,738,28,697,2025-01-21,UPI,Completed
23487,327,15,869,2025-12-09,Cash,Completed
23488,425,20,322,2024-09-30,UPI,Cancelled
23489,929,44,238,2024-02-24,Net Banking,Pending
23490,301,19,145,2024-01-02,Credit Card,Pending
23491,539,5,714,2025-07-26,Credit Card,Completed
23492,303,92,91,2024-10-29,Cash,Pending
23493,103,73,371,2024-06-27,Net Banking,Cancelled
23494,850,30,72,2025-09-08,Debit Card,Cancelled
23495,120,95,417,2025-12-27,Net Banking,Cancelled
23496,420,78,555,2025-02-11,Debit Card,Completed
23497,414,19,972,2025-05-19,Cash,Completed
23498,221,93,883,2025-07-29,Cash,Pending
23499,644,63,696,2024-04-23,Credit Card,Pending
23500,79,82,176,2024-04-24,Credit Card,Completed
23501,189,43,191,2025-12-06,Net Banking,Returned
23502,523,37,865,2024-02-13,Net Banking,Completed
23503,542,27,743,2025-04-18,UPI,Completed
23504,455,68,524,2025-12-31,Cash,Completed
23505,266,65,745,2025-05-23,Credit Card,Pending
23506,935,5,422,2025-06-19,Debit Card,Pending
23507,335,84,370,2024-03-15,Cash,Completed
23508,356,38,533,2025-10-01,Net Banking,Completed
23509,340,8,685,2025-02-04,UPI,Cancelled
23510,601,55,443,2024-05-27,Credit Card,Cancelled
23511,176,35,176,2024-02-01,Cash,Pending
23512,531,28,722,2024-03-23,Debit Card,Completed
23513,295,97,848,2024-10-11,Net Banking,Cancelled
23514,780,71,193,2025-12-06,UPI,Cancelled
23515,34,46,315,2024-04-14,Net Banking,Cancelled
23516,185,69,519,2025-03-24,Cash,Pending
23517,498,9,340,2025-10-23,Net Banking,Completed
23518,421,69,677,2024-09-16,Debit Card,Pending
23519,438,73,68,2025-07-07,Cash,Completed
23520,629,52,698,2025-11-30,UPI,Cancelled
23521,312,65,992,2025-01-04,Net Banking,Completed
23522,318,56,647,2025-07-09,Credit Card,Returned
23523,618,18,562,2025-09-08,Credit Card,Completed
23524,229,48,756,2024-04-30,Cash,Completed
23525,637,34,173,2025-06-14,Debit Card,Returned
23526,62,55,127,2025-01-24,Net Banking,Pending
